CO_UNIDADE;CO_CNES;NO_FANTASIA;CO_CEP;TP_UNIDADE;ESTADO_CODIGO;CO_TIPO_ESTABELECIMENTO;ANO;MES;CO_SUB_TIPO_UNIDADE;TIPO;MUNICIPIO_CODIGO;ESTADO_NOME;ESTADO_POPULACAO;MUNICIPIO_NOME;MUNICIPIO_POPULACAO;ESTADO_SIGLA;REGIAO_SAUDE_CODIGO;REGIAO_SAUDE_NOME;REGIAO_SAUDE_POPULACAO
3533909606300;9606300;CENTRO DE ATENCAO PSICOSSOCIAL CAPS;15400000;70;35;;2018;12;1;CAPS I;353390;São Paulo;46024937;Olímpia;56037;SP;35051;Norte - Barretos;282970
5221709479694;9479694;CAPS I NATANAEL ARRUDA LEAO;76335000;70;52;;2018;12;1;CAPS I;522170;Goiás;6950976;Uruana;13681;GO;52013;São Patrício I;172170
2930409284494;9284494;CAPS I;44660000;70;29;;2018;12;1;CAPS I;293040;Bahia;14659023;Serra Preta;18090;BA;29006;Feira de Santana;1187745
2513609452397;9452397;CAPS1 SANTANA DOS GARROTES;58795000;70;25;;2018;12;1;CAPS I;251360;Paraíba;4030961;Santana dos Garrotes;6577;PB;25007;7ª Região;141389
3114509678352;9678352;CAPS MUNICIPAL DONA DINICA;35534000;70;31;17;2018;12;1;CAPS I;311450;Minas Gerais;20732660;Carmópolis de Minas;17596;MG;31088;Oliveira/Santo Antônio do Amparo;100148
2305609689508;9689508;CENTRO DE ATENCAO PSICOSICAL DE INDEPENDENCIA CAPS;63640000;70;23;0;2018;12;1;CAPS I;230560;Ceará;8936431;Independência;24047;CE;23015;15ª Região Crateús;290296
3530609687483;9687483;CAPS AD;8735300;70;35;17;2018;12;5;CAPS ALCOOL E DROGA;353060;São Paulo;46024937;Mogi das Cruzes;471602;SP;35011;Alto do Tietê;3106798
3102309582061;9582061;CENTRO DE APOIO SAUDE MENTAL;35950000;70;31;;2018;12;1;CAPS I;310230;Minas Gerais;20732660;Alvinópolis;15178;MG;31060;Ponte Nova;208710
2311109367594;9367594;CENTRO DE ATENCAO PSICOSSOCIAL ACS JOSE RODRIGUES DA SILVA;63270000;70;23;;2018;12;1;CAPS I;231110;Ceará;8936431;Porteiras;17060;CE;23019;19ª Região Brejo Santo;208036
5211502789639;2789639;CAPS ITUMBIARA;75535420;70;52;;2018;12;1;CAPS I;521150;Goiás;6950976;Itumbiara;113838;GO;52017;Sul;266478
3550304050290;4050290;CAPS ADULTO II LAPA;5050090;70;35;;2018;12;2;CAPS II;355030;São Paulo;46024937;São Paulo;12200180;SP;35016;São Paulo;12200180
2408306486479;6486479;CAPS AD GERALDO DE SOUZA CAVALCANTE;59215000;70;24;;2018;12;5;CAPS ALCOOL E DROGA;240830;Rio Grande do Norte;3303953;Nova Cruz;34252;RN;24001;1ª Região de Saúde - São José de Mipibu;378974
2104099371435;9371435;CAPS I FORMOSA;65943000;70;21;;2018;12;1;CAPS I;210409;Maranhão;6800605;Formosa da Serra Negra;17758;MA;21003;Balsas;231699
5300105447410;5447410;CAPS II TAGUATINGA;72110390;70;53;;2018;12;2;CAPS II;530013;Distrito Federal;2923369;Taguatinga;210142;DF;53008;SUDOESTE;766477
2801609372474;9372474;CENTRO DE ATENCAO PSICOSSOCIAL I CAPS I CEDRO;49930000;70;28;;2018;12;1;CAPS I;280160;Sergipe;2211868;Cedro de São João;5384;SE;28007;Propriá;148146
3530703834247;3834247;CAPS II DE MOGI GUACU;13840060;70;35;;2018;12;2;CAPS II;353070;São Paulo;46024937;Mogi Guaçu;154487;SP;35141;Baixa Mogiana;327316
2311302565889;2565889;CAPS DE QUIXADA 2;63900221;70;23;;2018;12;2;CAPS II;231130;Ceará;8936431;Quixadá;80701;CE;23008;8ª Região Quixadá;304708
3526403028887;3028887;CENTRO DE ATENCAO PSICOSSOCIAL CAPS I;18500000;70;35;17;2018;12;1;CAPS I;352640;São Paulo;46024937;Laranjal Paulista;28981;SP;35063;Polo Cuesta;308962
4302102236621;2236621;CENTRO DE ATENCAO PSICOSSOCIAL II;95707052;70;43;;2018;12;2;CAPS II;430210;Rio Grande do Sul;11088065;Bento Gonçalves;129430;RS;43025;Região 25 - Vinhedos e Basalto;321168
3302509286195;9286195;CENTRO DE ATENCAO PSICOSSOCIAL AD PIABETA;25931894;70;33;17;2018;12;5;CAPS ALCOOL E DROGA;330250;Rio de Janeiro;16615526;Magé;248208;RJ;33005;Metropolitana I;10089639
3521909381171;9381171;CAPS I ELIZIARIO ITAJOBI MARAPOAMA;15840000;70;35;;2018;12;1;CAPS I;352190;São Paulo;46024937;Itajobi;16824;SP;35151;Catanduva;297342
1304109352724;9352724;CAPS CENTRO DE ATENCAO PSICOSSOCIAL DE TAPAUA;69480000;70;13;;2018;12;1;CAPS I;130410;Amazonas;3952262;Tapauá;21914;AM;13006;Regional Purus;142594
3508409297367;9297367;CAPS I SOMOS TAO JOVENS;13315000;70;35;;2018;12;1;CAPS I;350840;São Paulo;46024937;Cabreúva;45941;SP;35073;Jundiaí;878678
3129502180898;2180898;UNIDADE DE SAUDE MENTAL;38950000;70;31;;2018;12;1;CAPS I;312950;Minas Gerais;20732660;Ibiá;24271;MG;31070;Araxá;198876
2105359335579;9335579;CAPS DE ITAIPAVA DO GRAJAU;65948000;70;21;;2018;12;1;CAPS I;210535;Maranhão;6800605;Itaipava do Grajaú;13847;MA;21004;Barra do Corda;226084
4207709303464;9303464;CAPS 1 REGIONALIZADO;89790000;70;42;;2018;12;1;CAPS I;420770;Santa Catarina;7762154;Ipumirim;7815;SC;42010;Alto Uruguai Catarinense;154591
3507502090295;2090295;CAPS II ESPACO VIVO BOTUCATU;18606861;70;35;;2018;12;2;CAPS II;350750;São Paulo;46024937;Botucatu;145272;SP;35063;Polo Cuesta;308962
4301909494545;9494545;CAPS III BARRA DO RIBEIRO;96790000;70;43;;2018;12;3;CAPS III;430190;Rio Grande do Sul;11088065;Barra do Ribeiro;11925;RS;43009;Região 09 - Carbonífera/Costa Doce;381871
3170059522093;9522093;CENTRO DE ATENCAO PSICISSOCIAL RESTAURANDO MENTES;35338000;70;31;;2018;12;1;CAPS I;317005;Minas Gerais;20732660;Ubaporanga;12805;MG;31034;Caratinga;195441
3154909666494;9666494;CAPS CENTRO DE ATENCAO PSICOSOCIAL DE RIO CASCA;35370000;70;31;0;2018;12;2;CAPS II;315490;Minas Gerais;20732660;Rio Casca;12795;MG;31060;Ponte Nova;208710
4106409395253;9395253;CAPS ADIII CORNELIO PROCOPIO;86300000;70;41;;2018;12;7;CAPS ALCOOL E DROGAS III - REGIONAL;410640;Paraná;11835379;Cornélio Procópio;44599;PR;41018;18ª RS Cornélio Procópio;214293
2301959664858;9664858;CAPS 1 DE BARREIRA;62795000;70;23;0;2018;12;1;CAPS I;230195;Ceará;8936431;Barreira;22412;CE;23003;3ª Região Maracanaú;500942
1501959677976;9677976;CENTRO DE ATENCAO PSICOSSOCIAL;68617000;70;15;0;2018;12;5;CAPS ALCOOL E DROGA;150195;Pará;8442962;Cachoeira do Piriá;26510;PA;15009;Rio Caetés;513940
3521809432329;9432329;CENTRO DE ATENCAO PSICOSSOCIAL JORGINA DE OLIVEIRA;18730000;70;35;17;2018;12;1;CAPS I;352180;São Paulo;46024937;Itaí;24856;SP;35061;Vale do Jurumirim;302481
2903209437509;9437509;CAPS AD CENTRO DE ATENCAO PSICOSSOCIAL DE BARREIRAS;47800090;70;29;;2018;12;5;CAPS ALCOOL E DROGA;290320;Bahia;14659023;Barreiras;165413;BA;29002;Barreiras;493244
2100959460799;9460799;CENTRO DE ATENCAO PSICOSSOCIAL DE ARAME CAPS;65945000;70;21;;2018;12;1;CAPS I;210095;Maranhão;6800605;Arame;25646;MA;21004;Barra do Corda;226084
4321109573313;9573313;CAPS RENASCER DA LAGOA;96760000;70;43;;2018;12;1;CAPS I;432110;Rio Grande do Sul;11088065;Tapes;14547;RS;43009;Região 09 - Carbonífera/Costa Doce;381871
5006609507396;9507396;CAPS II CENTRO DE ATENCAO PSICOSSOCIAL;79904152;70;50;;2018;12;2;CAPS II;500660;Mato Grosso do Sul;2833742;Ponta Porã;90756;MS;50003;Dourados;869992
5300109589724;9589724;CENTRO DE ATENCAO PSICOSSOCIAL I BRAZLANDIA;72725104;70;53;;2018;12;1;CAPS I;530014;Distrito Federal;2923369;Brazlandia;53534;DF;53007;OESTE;486591
2502809475907;9475907;CAPS I BREJO DO CRUZ PB;58890000;70;25;;2018;12;1;CAPS I;250280;Paraíba;4030961;Brejo do Cruz;13613;PB;25008;8ª Região;113557
3550309685111;9685111;CAPS ALCOOL E DROGAS III GRAJAU;4852000;70;35;16;2018;12;5;CAPS ALCOOL E DROGA;355030;São Paulo;46024937;São Paulo;12200180;SP;35016;São Paulo;12200180
2304409600949;9600949;UNIDADE DE ACOLHIMENTO POETA MARIO GOMES UAA;60860005;70;23;;2018;12;5;CAPS ALCOOL E DROGA;230440;Ceará;8936431;Fortaleza;2596157;CE;23001;1ª Região Fortaleza;2822811
3550309684093;9684093;CAPS AD II JARDIM SAO LUIZ;5841000;70;35;0;2018;12;2;CAPS II;355030;São Paulo;46024937;São Paulo;12200180;SP;35016;São Paulo;12200180
2512307567502;7567502;UNIDADE DE ACOLHIMENTO INFANTO JUVENIL DR ZEZITO SERGIO;58755000;70;25;17;2019;12;4;CAPS INFANTO/JUVENIL;251230;Paraíba;4030961;Princesa Isabel;21148;PB;25011;11ª Região;77360
2512307567553;7567553;UNIDADE DE ACOLHIMENTO ADULTO HOZANA MARIA ROBERTO;58755000;70;25;17;2019;12;5;CAPS ALCOOL E DROGA;251230;Paraíba;4030961;Princesa Isabel;21148;PB;25011;11ª Região;77360
3304557561660;7561660;SMS CAPS AD MIRIAM MAKEBA AP 31;21060120;70;33;17;2019;12;6;CAPS ALCOOL E DROGAS III - MUNICIPAL;330455;Rio de Janeiro;16615526;Rio de Janeiro;6625849;RJ;33005;Metropolitana I;10089639
4211207561261;7561261;CAPS I CENTRO DE ATENCAO PSICOSSOCIAL;88830000;70;42;17;2019;12;1;CAPS I;421120;Santa Catarina;7762154;Morro da Fumaça;18687;SC;42015;Carbonífera;468723
3541409224424;9224424;CAPS III ANA JACINTA;19064000;70;35;17;2019;12;3;CAPS III;354140;São Paulo;46024937;Presidente Prudente;226692;SP;35112;Alta Sorocabana;406730
2107457561741;7561741;CENTRO DE ATENCAO PSICOSSOCIAL DE OLINDA NOVA DO MA CAPS I;65223000;70;21;17;2019;12;1;CAPS I;210745;Maranhão;6800605;Olinda Nova do Maranhão;13320;MA;21018;Viana;255905
5005707559526;7559526;CAPS I NOVA VIDA;79950000;70;50;17;2019;12;1;CAPS I;500570;Mato Grosso do Sul;2833742;Naviraí;50868;MS;50003;Dourados;869992
2507107663374;7663374;CENTRO DE ATENCAO PSICOSSOCIAL CAPS I;58275000;70;25;17;2019;12;1;CAPS I;250710;Paraíba;4030961;Itapororoca;18461;PB;25014;14ª Região;156668
2508907654553;7654553;CAPS AD III REGIONAL VALE DO MAMANGUAPE;58280000;70;25;17;2019;12;7;CAPS ALCOOL E DROGAS III - REGIONAL;250890;Paraíba;4030961;Mamanguape;44599;PB;25014;14ª Região;156668
1705507656572;7656572;CAPS AD III;77760000;70;17;15;2019;12;7;CAPS ALCOOL E DROGAS III - REGIONAL;170550;Tocantins;1584306;Colinas do Tocantins;33967;TO;17004;Cerrado Tocantins Araguaia;152737
2909107666713;7666713;CAPS I CENTRO DE ATENCAO PSICOSSOCIAL;47690000;70;29;17;2019;12;1;CAPS I;290910;Bahia;14659023;Coribe;14158;BA;29021;Santa Maria da Vitória;303094
3552509186271;9186271;CENTRO DE ATENCAO PSICOSSOCIAL ALCOOL E DROGAS;8674210;70;35;17;2019;12;5;CAPS ALCOOL E DROGA;355250;São Paulo;46024937;Suzano;330710;SP;35011;Alto do Tietê;3106798
3148607667566;7667566;CAPS PECANHA;39700000;70;31;15;2019;12;1;CAPS I;314860;Minas Gerais;20732660;Peçanha;17358;MG;31080;Peçanha/São João Evangelista;55025
3151507666128;7666128;CAPSAD DESAFIO;37925000;70;31;15;2019;12;5;CAPS ALCOOL E DROGA;315150;Minas Gerais;20732660;Piumhi;34834;MG;31093;Piumhi;76874
3301607664346;7664346;CAPS CEZAR ROBERTO WERMELINGER DE CARVALHO;28650000;70;33;17;2019;12;1;CAPS I;330160;Rio de Janeiro;16615526;Duas Barras;11102;RJ;33009;Serrana;972989
2925759257128;9257128;CAPS I DR NISE DA SILVEIRA;45416000;70;29;17;2019;12;1;CAPS I;292575;Bahia;14659023;Presidente Tancredo Neves;27662;BA;29022;Santo Antônio de Jesus;452458
2108007668457;7668457;CAPS I PASTOS BONS;65870000;70;21;17;2019;12;1;CAPS I;210800;Maranhão;6800605;Pastos Bons;18724;MA;21015;São João dos Patos;235759
3131907775199;7775199;ITABIRITO CENTRO DE ATENCAO PSICOSSOCIAL INFANTOJUVENIL;35450000;70;31;17;2019;12;4;CAPS INFANTO/JUVENIL;313190;Minas Gerais;20732660;Itabirito;58544;MG;31022;Ouro Preto;199503
5217407778147;7778147;CENTRO ATENCAO PSICOSSOCIAL SEBASTIANA GONCALVES DE ARAUJO;75200000;70;52;17;2019;12;1;CAPS I;521740;Goiás;6950976;Pires do Rio;33193;GO;52005;Estrada de Ferro;316182
3152807822596;7822596;CAPS I JOAO BATISTA MIGUEL;38140000;70;31;17;2019;12;1;CAPS I;315280;Minas Gerais;20732660;Prata;28678;MG;31075;Uberlândia / Araguari;954225
3522307754760;7754760;CENTRO DE ATENCAO PSICOSSOCIAL INFANTO JUVENIL ITAPETININGA;18212103;70;35;17;2019;12;4;CAPS INFANTO/JUVENIL;352230;São Paulo;46024937;Itapetininga;166959;SP;35161;Itapetininga;503118
3548709206450;9206450;CAPS III RUDGE RAMOS;9640000;70;35;17;2019;12;3;CAPS III;354870;São Paulo;46024937;São Bernardo do Campo;832347;SP;35015;Grande ABC;2725209
4304807770650;7770650;CENTRO MUNICIPAL DE ATENDIMENTO PSICOSSOCIAL CARLOS BARBOSA;95185000;70;43;16;2019;12;1;CAPS I;430480;Rio Grande do Sul;11088065;Carlos Barbosa;29834;RS;43025;Região 25 - Vinhedos e Basalto;321168
3503307739729;7739729;CAPS AD ARCEU SCANAVINI ARARAS;13600720;70;35;17;2019;12;5;CAPS ALCOOL E DROGA;350330;São Paulo;46024937;Araras;131300;SP;35101;Araras;334615
5300107740794;7740794;CAPSI ASA NORTE;70710100;70;53;17;2019;12;4;CAPS INFANTO/JUVENIL;530011;Distrito Federal;2923369;Plano Piloto;217073;DF;53002;CENTRAL;377738
3508509637885;9637885;CAPS I CENTRO DE ATENCAO PSICOSSOCIAL INFANTO JUVENIL;12280044;70;35;17;2019;12;4;CAPS INFANTO/JUVENIL;350850;São Paulo;46024937;Caçapava;96530;SP;35171;Alto Vale do Paraíba;1127339
3550309678956;9678956;CAPS INFANTOJUVENIL II ERMELINO MATARAZZO;3811060;70;35;17;2019;12;4;CAPS INFANTO/JUVENIL;355030;São Paulo;46024937;São Paulo;12200180;SP;35016;São Paulo;12200180
3537807568118;7568118;CAPS II PIEDADE;18170000;70;35;17;2019;12;2;CAPS II;353780;São Paulo;46024937;Piedade;51542;SP;35163;Sorocaba;1848052
2801309299041;9299041;CAPS I COSME DOS SANTOS;49700000;70;28;17;2019;12;1;CAPS I;280130;Sergipe;2211868;Capela;31674;SE;28006;Nossa Senhora do Socorro;337640
3304407570147;7570147;CAPS MINHA VIDA;27460000;70;33;17;2019;12;1;CAPS I;330440;Rio de Janeiro;16615526;Rio Claro;18544;RJ;33004;Médio Paraíba;873213
3540807570864;7570864;CAPS I FRANCESCINO GAGLIANONE CHICO ITALIANO;15105000;70;35;17;2019;12;1;CAPS I;354080;São Paulo;46024937;Potirendaba;20227;SP;35155;São José do Rio Preto;760304
2305659282424;9282424;CENTRO DE ANTECAO PSICOSSOCIAL DE IPAPORANGA;62215000;70;23;17;2019;12;1;CAPS I;230565;Ceará;8936431;Ipaporanga;11575;CE;23015;15ª Região Crateús;290296
2911707572581;7572581;CAPS AD GERALDO C DE VECCHI;46430000;70;29;16;2019;12;5;CAPS ALCOOL E DROGA;291170;Bahia;14659023;Guanambi;87580;BA;29007;Guanambi;466785
2402007572522;7572522;CAPS AD CAICO;59300000;70;24;17;2019;12;5;CAPS ALCOOL E DROGA;240200;Rio Grande do Norte;3303953;Caicó;61160;RN;24004;4ª Região de Saúde - Caicó;296550
1702107566700;7566700;CAPS AD ALCOOL E OUTRAS DROGAS ARAGUAINA;77804970;70;17;17;2019;12;5;CAPS ALCOOL E DROGA;170210;Tocantins;1584306;Araguaína;186867;TO;17001;Médio Norte Araguaia;301961
3100609981829;9981829;CAPS AGUA BOA;39790000;70;31;17;2019;12;1;CAPS I;310060;Minas Gerais;20732660;Água Boa;12390;MG;31081;Santa Maria do Suaçuí;39227
2806807562179;7562179;CENTRO DE ATENCAO PSICOSSOCIAL CAPS I;49525000;70;28;16;2019;12;1;CAPS I;280680;Sergipe;2211868;São Domingos;10332;SE;28003;Itabaiana;252301
3506007576692;7576692;CAPS AD III INFANTO JUVENIL;17050000;70;35;16;2019;12;4;CAPS INFANTO/JUVENIL;350600;São Paulo;46024937;Bauru;388686;SP;35062;Bauru;651746
3553409926313;9926313;CENTRO DE ATENCAO PSICOSSOCIAL CAPS I;15170000;70;35;17;2019;12;1;CAPS I;355340;São Paulo;46024937;Tanabi;25370;SP;35155;São José do Rio Preto;760304
3100907574045;7574045;CENTRO DE ANTENCAO PSICOSSOCIAL I PANDINHA;39880000;70;31;17;2019;12;1;CAPS I;310090;Minas Gerais;20732660;Águas Formosas;18430;MG;31062;Águas Formosas;55269
2912307604998;7604998;CAPS MIGUEL HAROLDO OLIVEIRA LIMA;45290000;70;29;17;2019;12;1;CAPS I;291230;Bahia;14659023;Ibicuí;13791;BA;29013;Itapetinga;240124
2916857588690;7588690;CAPS I ITATIM;46875000;70;29;17;2019;12;1;CAPS I;291685;Bahia;14659023;Itatim;15749;BA;29022;Santo Antônio de Jesus;452458
3533507553749;7553749;CENTRO DE ATENCAO PSICOSSOCIAL;14960000;70;35;17;2019;12;1;CAPS I;353350;São Paulo;46024937;Novo Horizonte;38539;SP;35151;Catanduva;297342
4114907601220;7601220;CAPS I INTERMUNICIPAL MARILANDIA DO SUL;86825000;70;41;17;2019;12;1;CAPS I;411490;Paraná;11835379;Marilândia do Sul;9757;PR;41016;16ª RS Apucarana;387019
2108259495096;9495096;CENTRO DE A PSICOSSOCIAL CAPS1 PADRE ANGELO PINTO BORGES;65206000;70;21;17;2019;12;1;CAPS I;210825;Maranhão;6800605;Pedro do Rosário;24260;MA;21011;Pinheiro;391238
3102707611064;7611064;CAPS HUMANIZA PAJEU;39980000;70;31;17;2019;12;1;CAPS I;310270;Minas Gerais;20732660;Cachoeira de Pajeú;9020;MG;31068;Pedra azul;64025
5208707600437;7600437;CAPS AD IPE;74643080;70;52;17;2019;12;5;CAPS ALCOOL E DROGA;520870;Goiás;6950976;Goiânia;1414483;GO;52001;Central;1872683
3516409292446;9292446;CAPS ALCOOL E DROGAS FRANCO DA ROCHA;7850322;70;35;17;2019;12;8;CAPS AD IV;351640;São Paulo;46024937;Franco da Rocha;159367;SP;35012;Franco da Rocha;655305
3135107697171;7697171;CAPS AD III NASCENTE GORUTUBA;39442256;70;31;17;2019;12;3;CAPS III;313510;Minas Gerais;20732660;Janaúba;70001;MG;31052;Janaúba/Monte Azul;263422
2704307676824;7676824;CENTRO DE ATENCAO PSICOSSOCIAL CAPS CASA VERDE;57055320;70;27;17;2019;12;2;CAPS II;270430;Alagoas;3125254;Maceió;960667;AL;27001;1ª Região de Saúde;1250904
2905509433651;9433651;CAPS I DE CALDEIRAO GRANDE;44750000;70;29;17;2019;12;0;;290550;Bahia;14659023;Caldeirão Grande;13063;BA;29014;Jacobina;381660
1507957677065;7677065;CAPS II VIVER COM SAUDE;68695000;70;15;17;2019;12;2;CAPS II;150795;Pará;8442962;Tailândia;84206;PA;15004;Lago de Tucuruí;335023
2512207707932;7707932;CAPS AMARA DE CARMO BEZERRA;58550000;70;25;17;2019;12;1;CAPS I;251220;Paraíba;4030961;Prata;3916;PB;25005;5ª Região;110484
3554007717512;7717512;CENTRO DE ATENCAO PSICOSSOCIAL CAPS II TATUI SP;18278440;70;35;16;2019;12;2;CAPS II;355400;São Paulo;46024937;Tatuí;122991;SP;35161;Itapetininga;503118
3550309664815;9664815;CAPS ADULTO III GRAJAU;4852000;70;35;16;2019;12;3;CAPS III;355030;São Paulo;46024937;São Paulo;12200180;SP;35016;São Paulo;12200180
2614809340688;9340688;CAPS I TACARATU;56480000;70;26;17;2019;12;1;CAPS I;261480;Pernambuco;9051113;Tacaratu;23166;PE;26002;Arcoverde;410868
2106609331239;9331239;CENTRO DE ATENCAO PSICOSSOCIAL DE MATOES TIPO I;65645000;70;21;17;2019;12;1;CAPS I;210660;Maranhão;6800605;Matões;31954;MA;21017;Timon;250226
3527407617275;7617275;CENTRO DE ATENCAO PSICOSSOCIAL DE LUCELIA;17780000;70;35;17;2019;12;1;CAPS I;352740;São Paulo;46024937;Lucélia;20046;SP;35091;Adamantina;128183
3552207590504;7590504;CAPS IJ BEM QUERER SOROCABA;18016400;70;35;17;2019;12;4;CAPS INFANTO/JUVENIL;355220;São Paulo;46024937;Sorocaba;738128;SP;35163;Sorocaba;1848052
2915357582021;7582021;CAPS LAR DA ESPERANCA;47440000;70;29;17;2019;12;1;CAPS I;291535;Bahia;14659023;Itaguaçu da Bahia;13116;BA;29010;Irecê;415112
2928007608551;7608551;CAPS AD III DE SANTALUZ;48880000;70;29;17;2019;12;5;CAPS ALCOOL E DROGA;292800;Bahia;14659023;Santaluz;37079;BA;29025;Serrinha;641288
2502007599811;7599811;CENTRO DE ATENCAO PSICOSSOCIAL BENEDITO COSME DA SILVA;58895000;70;25;17;2019;12;1;CAPS I;250200;Paraíba;4030961;Belém do Brejo do Cruz;6268;PB;25008;8ª Região;113557
3504009427627;9427627;CAPSI INFANTO JUVENIL II SAMIA;19802300;70;35;17;2019;12;4;CAPS INFANTO/JUVENIL;350400;São Paulo;46024937;Assis;100447;SP;35092;Assis;233355
2905707599692;7599692;CENTRO DE ATENCAO PSICOSSOCIAL INFANTIL CAPSI;42820814;70;29;16;2019;12;4;CAPS INFANTO/JUVENIL;290570;Bahia;14659023;Camaçari;334195;BA;29004;Camaçari;636709
3117507412614;7412614;CENTRO DE ATENCAO PSICOSSOCIAL GIRASSOL;35860000;70;31;16;2019;12;1;CAPS I;311750;Minas Gerais;20732660;Conceição do Mato Dentro;23345;MG;31095;Serro;56975
3550309363165;9363165;UNIDADE DE APOIO REDENCAO HELVETIA;1206010;70;35;17;2019;12;5;CAPS ALCOOL E DROGA;355030;São Paulo;46024937;São Paulo;12200180;SP;35016;São Paulo;12200180
3541609394087;9394087;CENTRO DE ATENCAO PSICOSSOCIAL ZENIA PONSO FOSCHI;16370000;70;35;17;2019;12;1;CAPS I;354160;São Paulo;46024937;Promissão;35142;SP;35065;Lins;156807
2924409391444;9391444;CAPS I DE PILAO ARCADO;47240000;70;29;17;2019;12;1;CAPS I;292440;Bahia;14659023;Pilão Arcado;35326;BA;29016;Juazeiro;558845
2709207243529;7243529;CAPS I FILHOS DE DAVI;57370000;70;27;17;2019;12;1;CAPS I;270920;Alagoas;3125254;Traipu;23486;AL;27007;7ª Região de Saúde;509828
3113407227191;7227191;CAPSI;35300010;70;31;17;2019;12;4;CAPS INFANTO/JUVENIL;311340;Minas Gerais;20732660;Caratinga;88311;MG;31034;Caratinga;195441
3171007224451;7224451;CENTRO DE ATENCAO PSICOSSOCIAL 1 DE VAZANTE MG;38780000;70;31;17;2019;12;1;CAPS I;317100;Minas Gerais;20732660;Vazante;20771;MG;31057;Patos de Minas;271790
3201507236158;7236158;CENTRO DE ATENCAO PSICOSSOCIAL ALCOOL E DROGAS CAPSAD II;29700270;70;32;17;2019;12;5;CAPS ALCOOL E DROGA;320150;Espírito Santo;3975100;Colatina;124575;ES;32005;Central Norte;913427
2515307237723;7237723;CAPS I;58340000;70;25;17;2019;12;4;CAPS INFANTO/JUVENIL;251530;Paraíba;4030961;Sapé;51142;PB;25001;1ª Região Mata Atlântica;1391802
1303309583858;9583858;CAPS DE NOVO ARIPUANA;69260000;70;13;17;2019;12;1;CAPS I;130330;Amazonas;3952262;Novo Aripuanã;24251;AM;13003;Rio Madeira;197592
4125607240104;7240104;CENTRO DE ATENCAO PSICOSSOCIAL SAO MATEUS DO SUL;83900000;70;41;17;2019;12;1;CAPS I;412560;Paraná;11835379;São Mateus do Sul;44313;PR;41006;6ª RS União da Vitória;164120
5200307237529;7237529;CAPS CENTRO DE ATENCAO PSICOSSOCIAL DE ALEXANIA;72930000;70;52;17;2019;12;1;CAPS I;520030;Goiás;6950976;Alexânia;28690;GO;52011;Pirineus;531431
2600207281730;7281730;CENTRO DE ATENCAO PSICOSSOCIAL DE AFRANIO PE;56360000;70;26;17;2019;12;1;CAPS I;260020;Pernambuco;9051113;Afrânio;16486;PE;26009;Petrolina;529199
5207909287884;9287884;CENTRO DE ATENCAO PSICOSSOCIAL DE FLORES DE GOIAS;73890000;70;52;17;2019;12;1;CAPS I;520790;Goiás;6950976;Flores de Goiás;11627;GO;52003;Entorno Norte;271278
2302409280103;9280103;CAPS BOA VIAGEM;63870000;70;23;17;2019;12;1;CAPS I;230240;Ceará;8936431;Boa Viagem;48213;CE;23005;5ª Região Canindé;185020
3304552708418;2708418;SMS CAPSI PEQUENO HANS AP 51;21741340;70;33;17;2019;12;4;CAPS INFANTO/JUVENIL;330455;Rio de Janeiro;16615526;Rio de Janeiro;6625849;RJ;33005;Metropolitana I;10089639
3108309977694;9977694;CAPS VIDA NOVA;37564000;70;31;17;2019;12;1;CAPS I;310830;Minas Gerais;20732660;Borda da Mata;17581;MG;31007;Pouso Alegre;584894
2505409251731;9251731;CAPS DE DESTERRO;58695000;70;25;17;2019;12;1;CAPS I;250540;Paraíba;4030961;Desterro;8067;PB;25006;6ª Região;227380
3169009993738;9993738;CAPS TOCANTINS;36512000;70;31;17;2019;12;1;CAPS I;316900;Minas Gerais;20732660;Tocantins;14912;MG;31048;Ubá;291818
4321807290918;7290918;CAPS MUNDO MELHOR;98910000;70;43;16;2019;12;1;CAPS I;432180;Rio Grande do Sul;11088065;Três de Maio;25006;RS;43014;Região 14 - Fronteira Noroeste;231965
3131157305702;7305702;CAPS I CESAM;35198000;70;31;17;2019;12;1;CAPS I;313115;Minas Gerais;20732660;Ipaba;16552;MG;31037;Ipatinga;350859
3171039638032;9638032;CAPS I DALVA MARIA DE CARVALHO;39458000;70;31;17;2019;12;1;CAPS I;317103;Minas Gerais;20732660;Verdelândia;7348;MG;31052;Janaúba/Monte Azul;263422
4117707232500;7232500;CAPS DR HOMERO DIAS BAPTISTA;84130000;70;41;17;2019;12;1;CAPS I;411770;Paraná;11835379;Palmeira;36384;PR;41003;3ª RS Ponta Grossa;675714
3521709650733;9650733;CAPS I ZORAIDE DE ALMEIDA DONA LILI;18440000;70;35;17;2019;12;1;CAPS I;352170;São Paulo;46024937;Itaberá;17971;SP;35162;Itapeva;278735
4302707239874;7239874;CAPS BUTIA;96750000;70;43;17;2019;12;1;CAPS I;430270;Rio Grande do Sul;11088065;Butiá;18711;RS;43009;Região 09 - Carbonífera/Costa Doce;381871
5102607065477;7065477;CENTRO DE ATENCAO PSICOSSOCIAL DE CAMPINAPOLIS;78630000;70;51;17;2019;12;1;CAPS I;510260;Mato Grosso;3784239;Campinápolis;15203;MT;51005;Garças Araguaia;142540
